,Rate_Grow_Fb,Rate_Grow_Fd,Rate_Grow_Fg,Rate_Mortality_Fb,Rate_Mortality_Fd,Rate_Mortality_Fg,Rate_Excretion_Fb,Rate_Excretion_Fd,Rate_Excretion_Fg,Rate_Settling_Fb,Rate_Settling_Fd,Rate_Settling_Fg,Rate_Predation_Fb,Rate_Predation_Fd,Rate_Predation_Fg,Rate_Photosynthesis_Fb,Rate_Photosynthesis_Fd,Rate_Photosynthesis_Fg,Rate_Respiration_Fb,Rate_Respiration_Fd,Rate_Respiration_Fg,Rate_Deposition_DO,HSC_N_Grow_Fb,HSC_N_Grow_Fd,HSC_N_Grow_Fg,HSC_P_Grow_Fb,HSC_P_Grow_Fd,HSC_P_Grow_Fg,HSC_C_Predation_Fb,HSC_C_Predation_Fd,HSC_C_Predation_Fg,Opt_T_Grow_Fb,Opt_T_Grow_Fd,Opt_T_Grow_Fg,Opt_T_Mortality_Fb,Opt_T_Mortality_Fd,Opt_T_Mortality_Fg,Opt_T_Excretion_Fb,Opt_T_Excretion_Fd,Opt_T_Excretion_Fg,Opt_T_Predation_Fb,Opt_T_Predation_Fd,Opt_T_Predation_Fg,Opt_SR_Grow_Fb,Opt_SR_Grow_Fd,Opt_SR_Grow_Fg,Ratio_ON2N_Fb,Ratio_NH32N_Fb,Ratio_NOx2N_Fb,Ratio_OP2P_Fb,Ratio_PO42P_Fb,Ratio_ON2N_Fd,Ratio_NH32N_Fd,Ratio_NOx2N_Fd,Ratio_OP2P_Fd,Ratio_PO42P_Fd,Ratio_ON2N_Fg,Ratio_NH32N_Fg,Ratio_NOx2N_Fg,Ratio_OP2P_Fg,Ratio_PO42P_Fg,Ratio_N2C_Fd,Ratio_N2C_Fb,Ratio_N2C_Fg,Ratio_P2C_Fd,Ratio_P2C_Fb,Ratio_P2C_Fg,Ratio_Chla2C_Fd,Ratio_Chla2C_Fb,Ratio_Chla2C_Fg,Ratio_DW2C_Fd,Ratio_DW2C_Fb,Ratio_DW2C_Fg,Ratio_WW2C_Fd,Ratio_WW2C_Fb,Ratio_WW2C_Fg,Rate_Mineralization_ON,Rate_Mineralization_OP,Rate_Nitrification_NH3,Rate_Denitrification_NOx,Rate_Anammox_NH3,Rate_Deposition_NH3,Rate_Deposition_NOx,Rate_Settling_ON,Rate_Settling_OP,Rate_Resuspension_ON,Rate_Resuspension_OP,Rate_Adsorption_NH3,Rate_Adsorption_NOx,Rate_Adsorption_PO4,Rate_Releasing_NH3,Rate_Releasing_NOx,Rate_Releasing_PO4,HSC_N_Nitrification_NH3,HSC_N_Denitrification_NOx,HSC_O_Nitrification_NH3,HSC_O_Denitrification_NOx,Opt_T_Mineralization_ON,Opt_T_Mineralization_OP,Opt_T_Resuspension_ON,Opt_T_Resuspension_OP,Opt_T_Nitrification_NH3,Opt_T_Denitrification_NOx,Rate_Adjust,Ratio_Tolerance
L68,0.001363451758123356,0.0013958553570998624,0.0009196436953586293,0.0001382221101084244,0.0007621333717054119,0.0003483332156252053,0.0019770754611554806,0.0015448610508789044,0.0018550094444208908,0.00015740607055047978,0.0004517648931348286,0.0006061735896008218,0.0001609980526310958,0.00041091897070212325,0.00026452827359835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319920854931015e-06,0.0003124843481422607,4.735332111965743e-05,0.0005787723680482193,0.0008983639683955477,0.0005848779857839735,8.642233424198669e-05,0.0014062119788088693,0.0020050396058256164,0.0004992410058807533,9.129444673982795e-05,0.00021674505140650697,3.179610345904153e-05,8.458471784342412e-05,4.201239124027347e-05,6.361850774280819e-05,4.5378055263081774e-05,9.3705057727603e-05,4.9203084928150304e-05,0.00010535318741897214,4.509039363636984e-05,9.755585594958913e-05,2.9994937409794744e-05,6.725202145869879e-05,0.00010810029643828868,0.00027285260993321913,3.559902870822431e-06,0.0003156835936802053,0.0003625018560657532,0.0003989276298634934,0.00011546855394924634,4.178464348664388e-05,0.0004542857794974657,0.00013450184462075374,0.0004320250862517126,4.526981117465481e-06,3.717216382849378e-05,0.00025615975746102733,4.988889713671226e-05,0.00011612633877328752,0.0002933528831132872,0.00011774789888691854,0.0004889210085851711,0.0001535448951012329,0.0003195124573693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013733229211117808,0.0019407700724453421,3.1583686315072655e-06,4.0035093786164665e-05,4.81294179425351e-05,0.00012018672104773938,8.932549608945211e-05,0.0005578594360485629,0.0009955370163867122,0.0010594309147008902,0.004048333628661782,0.00022394961554979457,0.00033730004510876716,0.007390456251203219,0.0008939376939221921,0.0007293539623939722,0.0034509595030093156,2.693487167260074e-06,1.4940951739732017e-06,7.992198205436073e-08,4.3187237876711904e-06,0.00027694742420321904,0.00048504278135589067,0.00035620117554328683,0.0015373458761850005,4.258613632199563e-07,2.705900044518443e-07,0.0,0.0
L69,0.0007872069993217811,0.0010637016630715072,0.0009223044402390818,0.0001248203089806163,0.0006467193482172938,0.0002966320823176032,0.001656219827585445,0.001052000575855787,0.0012400343947568829,0.00012233755850404158,0.0003216889769845677,0.00043422235000561635,0.0002553932816786298,0.0005226484222676705,0.00013517243259616437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.260815068550478e-10,8.82249562894525e-05,1.7929275228082307e-06,0.0013588935639020545,0.001184961999143836,0.0004998567283873971,8.698883945444985e-06,0.001432389045518732,0.0008632730256161305,0.0005443913806092122,1.3655712866116962e-05,0.00028313414172513737,2.7712209494795014e-05,6.853101815332194e-05,3.636891229524669e-05,3.757348341914376e-05,3.124748254551358e-05,8.16803796213701e-05,2.074623182712333e-05,9.574665684842479e-05,3.304103512407514e-05,6.0588343195274415e-05,6.880144701883168e-06,6.195359432198652e-05,2.05201265849996e-05,0.00018224914391239716,1.8992886145273575e-05,0.00023877892278739666,0.0003874857406448634,0.0005804478398283894,0.00020816988849883534,5.567449453376643e-05,0.0002508577567345891,4.704893172863038e-05,1.0459486127671857e-05,3.1983041083702596e-10,3.472377053219144e-05,0.00031152751023359574,1.7040678910684784e-05,0.00013653566021589036,0.00032264844597678114,0.00012313826798917836,0.0004280386352587606,0.00014657621491551276,0.00025759906255787713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012501813145837,0.0019010700943558566,5.751154854246018e-06,3.403835170479517e-05,5.75690446062328e-05,8.494537417130091e-05,5.734560215095853e-05,0.0006110398403395897,0.0008933604975438694,0.0007126477106864386,0.004529645294491233,6.439536086342487e-05,0.00023426538908383508,0.006715535006606714,0.0007068014181445891,0.0002678145158691781,0.003568835679099452,8.437209813493655e-06,2.036969126527386e-05,8.596523932185035e-07,7.388777320273645e-06,0.0003257597275169169,0.0003712934140841084,0.00020372181757479448,0.002286774290649041,4.693953237122913e-06,2.3917092386301647e-06,0.0,0.0
L73,0.0008912391337746576,0.0011749390849568847,0.0010352564795352123,9.498358136295231e-05,0.0006695807223581504,0.000315477802658465,0.001631636868440364,0.0009761935408920625,0.001537594068607972,0.0001089085113234251,0.0003914499121749447,0.0005094289780939729,9.885120830301372e-05,0.0002774947516828771,0.00017398941240209532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.491237225344628e-07,0.000357715189637096,4.20431850859936e-05,0.0006121100994441781,0.0007871483838588902,0.000549052606985034,3.5710118919328956e-05,0.0012748442736192933,0.0018115260788559035,0.0005543525305655137,5.0963636208061785e-05,0.00029311837104020624,2.273682864565055e-05,7.008459054647185e-05,3.6618110455417864e-05,3.977030734397269e-05,3.495722304645223e-05,8.833276700373257e-05,2.8282833197918027e-05,0.00010042463951301401,4.15602487377328e-05,9.691855399284325e-05,9.229475526184873e-06,8.643988101061639e-05,4.452037415465718e-05,0.00015408731425972563,1.3614003542465808e-06,0.00018552599309969186,0.00021585505786335572,0.0004897318266281497,0.00012385264902092487,4.525167471801371e-05,0.00022147524783410955,5.0314692763150535e-05,0.00041905900642479397,2.6063339085597596e-07,3.791187599424642e-05,0.0002766147179207874,1.897297519027382e-05,0.00012025442947664299,0.00029217243677835604,0.00012168301079387654,0.0004222714591248903,0.0001137297827969172,0.00030433791728722584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013872229032402743,0.0017407681515651783,7.221492011301465e-06,2.833179634777294e-05,5.254336069376719e-05,0.00012814469226637035,7.997194138489712e-05,0.000566125065675411,0.0007607316140215478,0.001119224567219795,0.003537262440112891,0.0002091232604790407,0.0003839234624272598,0.006603379705277158,0.0009207989062598638,0.0005860843221737675,0.0032133536120213016,3.032643109726179e-06,1.9962960504449317e-06,5.308450068878905e-09,2.5699796247951485e-06,0.00029731890622181577,0.0003914109472209253,0.00040029922029493156,0.0015356875852251372,4.454140524657186e-07,4.1511973972153084e-08,0.0,0.0
L75,0.001130589936473528,0.0010488982611364726,0.0007927392739925342,0.00011552249479444506,0.0006171719929657194,0.00030294942202502084,0.0018520595242738154,0.0011574804490962535,0.0014012114812436915,0.00015700205368588375,0.00037438963176324576,0.0005000547495326712,0.00028779866555034256,0.00045046018422182895,0.00013285468600997283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0634828786691054e-10,7.580170261921228e-05,1.0698657163358111e-06,0.00114174450092887,0.0009344959323581096,0.00042547917744287754,5.6151480949644204e-05,0.0012973930317771779,0.0011655024133433213,0.0005984618857084736,4.636816236211618e-05,0.0002568222026194522,2.979912500784312e-05,6.770036152409696e-05,3.635430710352745e-05,5.424070261802027e-05,3.5164864568157034e-05,8.205438328921249e-05,3.178833652126081e-05,8.96861420433082e-05,3.18275105577331e-05,6.3267082129007e-05,3.0254856038959477e-05,0.00021515599286897304,4.754218052527437e-05,0.0002755663058560273,1.3869650540958739e-05,0.00027635127154512307,0.0003624485015219186,0.0004403436161585962,0.00021580229135383525,7.514530365965763e-05,0.00015582099261698674,6.168188778143885e-05,3.488898307047923e-05,3.542395893464537e-10,2.74854721449653e-05,0.0002572176007526716,2.4592861853938146e-05,0.00010788786775150694,0.00022585693667773952,9.615142229198602e-05,0.00036877049318215026,0.00016862663339603385,0.0002411707663345896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009819451671902054,0.0017243601050636714,1.3070464289589216e-05,6.238552877075351e-05,7.904556643643809e-05,9.302816277493224e-05,5.763343126130134e-05,0.0005685949237932532,0.0009486226423296785,0.0005945335721225341,0.004163250686728521,9.076150567171214e-05,0.00023626870914678113,0.006674235017751268,0.0006773416268293145,0.000335615787354247,0.0032520215568328766,7.4545263889726775e-06,2.0590182482259773e-05,6.191410744516072e-07,8.336975542396992e-06,0.00025640340890773996,0.0003348340711777398,0.00012623993004616437,0.0020277067556038354,8.532496453759455e-07,5.223183379519824e-06,0.0,0.0
L77,0.0005506828177504115,0.0007273967939429338,0.0007453317752041359,7.947493957841039e-05,0.0004353823879051236,0.0002533296580305616,0.0014226108155084034,0.0006800067073856097,0.000855288313695554,7.918527335402093e-05,0.00033126701780596476,0.0003337144849510479,0.00013783978954878064,0.0002860647711928764,7.988437594263708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.903519204236059e-09,0.00010479880103385585,5.649879526023917e-07,0.0009905441509277875,0.0004899507015585816,0.0004876110838039517,1.5707631931849172e-05,0.0009539019502141706,0.0010530379596321777,0.0005170058384772949,3.035035204297368e-05,0.0002203431584372881,2.1067095113630215e-05,6.016686377058989e-05,2.3269999335409018e-05,3.33897016778424e-05,2.5688968219418444e-05,5.796049312204109e-05,1.5661947660678287e-05,7.524083438301349e-05,2.5816654474725884e-05,2.9658629261301374e-05,8.262349520292947e-06,0.00013155593268121248,1.5308624393383958e-05,0.00015013638064397233,1.2838124005191496e-05,0.0001507456022835823,0.00021709867976928108,0.00034938501577121904,0.00011091520568778086,4.64950331819387e-05,4.061495095631573e-05,2.300980114195937e-05,0.00012415438654789774,9.610241103477851e-11,2.7416704166876643e-05,0.00019212985875760293,4.29581611421935e-06,8.967354499984856e-05,0.0002204311554121233,9.568253840225359e-05,0.00027437740720013626,0.00010473980379069824,0.00015795057290367122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008169389447467807,0.0012024767310658561,6.305822778287775e-06,1.3358125620041096e-05,6.130669855633519e-05,0.0001196204540114588,7.215609299107359e-05,0.0005354995590629387,0.0005597556202035209,0.0005826805362152052,0.0030777096311010777,0.00011487411348965804,0.0002565931675333565,0.004699750930196363,0.0007039539875501711,0.00028140592875018514,0.0025920349417904182,4.3626608829420914e-07,1.4904249983888865e-05,5.068157604452472e-07,4.8932035552395785e-06,0.0002249863122991106,0.0002461723704320348,0.00013484599138199996,0.0015107722421936094,1.9672871330545146e-06,8.897873878768698e-07,0.0,0.0
L78,0.00021044932536369863,0.00042156291844500007,0.0006579412184371237,3.600996312534254e-05,0.0003225217341521918,0.00020618158097773968,0.0010101783591565073,0.0004903633556268495,0.0005565297417221917,3.122580667664403e-05,0.000250598549880822,0.00025469929533061673,8.955533231219169e-05,0.0002008310733682191,2.5048733576095557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.526569177222697e-10,8.461921129109565e-06,9.249436980827208e-07,0.0003001030062663703,0.0007374037837181506,0.0008856368850394521,2.581326835274022e-06,0.0007566488468379459,0.0006154457388238354,0.00039342891810000013,6.557560176616428e-05,3.5405009941643975e-05,1.1928496555890778e-05,4.13738959943832e-05,2.1160216564109636e-05,1.3157165830273915e-05,9.373663268014286e-06,5.795811900657532e-05,3.5227847710272536e-06,5.069919436684915e-05,2.4381174229931754e-05,1.717966776308197e-05,1.8316020178459027e-05,3.516965181924643e-05,8.636571078081135e-07,9.07873006520503e-06,2.028439054931615e-06,7.495306453397224e-05,5.52838145128769e-05,0.00019455626682904112,0.0001411894297224658,3.79781806255479e-05,2.4777248451985907e-05,9.14154742068462e-06,8.372778698198514e-09,2.381342453143618e-11,3.3257260246503247e-10,0.00014679901524123254,2.9809998785753575e-05,8.990817564410956e-05,7.811506853145321e-11,1.342532876861223e-10,0.00012120180885708891,2.0424052954314503e-05,0.0001290044447003423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000572793937946096,0.0012584277332901364,2.846544109931585e-06,6.26779623287682e-06,4.273991716746563e-05,1.7182353630205514e-05,8.484553113184946e-05,0.0005615261987381506,0.00047185717512698616,5.2222836919725744e-05,0.0019498545456458217,7.80951605095884e-06,0.00014143784423239724,0.0033993843832386987,0.0003503770654413704,1.3025958935347202e-10,0.001707294916662534,1.453974486983391e-07,3.3361869460279375e-06,5.915422684943036e-08,2.517252736456061e-10,9.462998259369916e-05,0.00014453337142500067,4.6509004187259925e-05,0.0012282841552302742,7.883773232912844e-08,2.672993054794849e-06,0.0,0.0
L81,0.0009370604204956437,0.000940754718101959,0.000855315944090774,9.250116640241028e-05,0.0005893870531921851,0.00031176942846967775,0.0016200999859566378,0.0009397670273240755,0.0012868020884301368,0.00012399884066517097,0.0003843794421587053,0.00048292972102226717,0.00013126558745416413,0.000289462324566083,0.00010850834640540349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0422769664344143e-07,0.00032688966184109535,2.9148215576913985e-06,0.0007933803218542395,0.0007468732192902123,0.00042997215855162315,3.037944334481518e-05,0.0011455577183831088,0.001464615588885349,0.0005900832410049661,4.4839753849418506e-05,0.0002806940681558422,2.632994968752803e-05,6.721150458955535e-05,3.4118796311239754e-05,4.902013197673964e-05,3.3203408704417735e-05,8.475537307364427e-05,2.5404774660082184e-05,9.082841087432894e-05,3.4041043009294925e-05,7.121333122235031e-05,9.770276795198835e-06,0.00017831543903808937,3.436646096063086e-05,0.0001646523636083209,7.172922061541166e-06,0.00017397491185191816,0.00022097733636187002,0.0004159992391201031,0.00011484429720980081,3.8920493411198347e-05,0.00012643702275741758,3.5827549700814985e-05,0.00011928125227793723,5.755349178642356e-10,2.8942137974075218e-05,0.00020174305901687678,1.7980587784191976e-05,0.00010631970736972484,0.00026631747720041044,0.00010626496617945225,0.00035960068508790417,0.00015097784901427284,0.00023533917287773954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010546197747460283,0.0014956584665660555,2.422877924383932e-06,1.2504863507075501e-05,3.2337505976096645e-05,7.540683795277435e-05,6.88197493701983e-05,0.0005259901675501437,0.0007374808916139453,0.0008148267042353428,0.003520662850224247,0.00012149564913785016,0.0002835084233364446,0.005999338152641754,0.0008069171565547601,0.0005321436802836778,0.002906771056267972,4.070285237609626e-06,5.593591596328759e-06,2.916571417867339e-08,2.7370054191779405e-06,0.0002650632505159931,0.00031422416976133595,0.0002754106859332403,0.0014618612998389038,8.362249462192642e-07,8.097883273948435e-08,0.0,0.0
L82,0.0009339284232791093,0.000751355716175137,0.0006155940820486644,0.00010603145605910909,0.0005122818390733562,0.000248528672760411,0.00155710641398774,0.0009324370275096581,0.0009846227416878074,0.00011021616032794595,0.00029660679614804824,0.00034863101381342384,0.00023625402404404082,0.0004755748436303422,9.350374247794526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519169175425903e-10,7.110273510164368e-05,2.6671996654110617e-06,0.0010165456113965753,0.0006378147910816431,0.0004752589964547943,2.7882840339657423e-05,0.0010979476726569863,0.0006520648987241099,0.00045890139353671234,4.4657604405205134e-05,0.0002286623185313021,2.6816458229999425e-05,5.7283946200479595e-05,3.0490133025924485e-05,4.179350747938363e-05,2.747026634095812e-05,7.20183014348634e-05,2.5375413560137172e-05,7.466108323911022e-05,2.780408282794503e-05,4.300177766527453e-05,1.0597351719452225e-05,0.0001654902836095893,4.604476810438328e-05,0.00021185140948335523,1.6691829684657596e-05,0.0003224661590313702,0.00034534703795486286,0.0003228414195394525,0.0001079451188736986,2.011174476184975e-05,0.00010089536006547973,4.363283067390358e-05,3.792297926301407e-06,2.7048410957308985e-10,2.743881214294515e-05,0.00025001794982404087,1.860705266280886e-05,9.764843060979446e-05,0.00021678853023616426,7.839801451561666e-05,0.00031752385900027364,0.00014338175413705485,0.00019565219283780843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009318111434028087,0.0020637879583099315,4.039236324655842e-07,4.4117357050682e-06,2.1971057214656587e-05,3.148531691835547e-05,4.925563842924657e-05,0.0004451436987840407,0.0007123322485613011,0.00038992519619095905,0.003634361802626815,3.944201603630163e-05,0.00011994322842390434,0.00562604445546822,0.00043303062275650613,0.00012381111146835618,0.002993753993522877,8.453584888353931e-07,5.6374099804105465e-06,7.171597417759865e-08,1.0716645945206256e-06,0.0002568584328881508,0.00036427903173863013,0.00013024336579356083,0.0018998469912271231,4.732220712290209e-08,4.812846431506815e-08,0.0,0.0
L83,0.001515192306100068,0.0011384188321656578,0.0007571000748205472,0.00011563670139842495,0.0006608696014308087,0.00029079151120216457,0.0019114427114766581,0.0012606363761840968,0.0015060214335844515,0.00016352653083575257,0.00039781980184678764,0.0005092395618419181,0.00022056918231493105,0.0004957433035707117,0.00014267600679230074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6565084383434825e-08,0.0002704145768960954,3.932076735482993e-05,0.0007206771872289041,0.0009491185022428156,0.0005427716383843146,8.176406969147225e-05,0.0012683411680604992,0.0014171736554362806,0.0005540914593790072,4.960762344088312e-05,0.00022012443932547908,3.0225048027638215e-05,7.126346813280924e-05,3.81254849444587e-05,6.048898313790426e-05,3.9209903987567775e-05,6.985935477431517e-05,4.529419221256887e-05,9.994118719286434e-05,2.839921047215773e-05,9.279270468809484e-05,1.5629779531212623e-05,7.367177009250029e-05,0.00010589931012143855,0.0002939984009188351,1.290799394671231e-05,0.0002833778018105142,0.0003578440962558909,0.0003590462797401365,0.00014299045134441772,3.417409587143802e-05,0.0002946568016843843,9.535624505773918e-05,0.0002648982271553422,4.5851340376671255e-10,2.608063799630153e-05,0.00023815128237106848,2.1644674526301403e-05,0.0001205644540978764,0.00032975438917643845,0.0001010509286364039,0.0003960586628404308,0.00020978837457782942,0.0002449560676954112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101815039982517,0.0016156597718907327,7.845406247054627e-06,3.1763901459760795e-05,4.3107881102260454e-05,0.0001162521050987666,7.396605598613052e-05,0.0005810269428834246,0.0008695563991607672,0.0009566623724759594,0.004172913147399103,0.00010519032330719115,0.0002669602002071914,0.006663051910749965,0.0007793429087625411,0.0006599241156934929,0.003301789828045891,7.347308776027795e-06,1.341206648609532e-05,4.902976208226738e-07,4.1238712873970875e-06,0.00026729532668373277,0.0004051528006213356,0.00028419223684951944,0.0016815393068367126,2.468983513767266e-06,2.910313372397617e-06,0.0,0.0
L84,0.00027543329597897267,0.0005402852322834038,0.0004410714210572878,3.7068637373568466e-05,0.0003750323699903427,0.00020944790885942503,0.0009582019839721236,0.00033910108927849304,0.0005858078927448288,3.331125388771226e-05,0.00025894626985259635,0.00032680512614619874,1.7585456086438383e-05,2.3388975574109845e-05,2.923267163040411e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4350216301214537e-08,0.0003489021620251028,1.657495969561594e-06,0.00019442234691236264,0.00028048939250901344,0.00046387480194038993,2.3615709454108156e-06,0.0007402836873007399,0.0012304712994000212,0.0004154469601237603,7.577168675356851e-05,6.046137394530829e-05,8.101385942877132e-06,4.4052281814431455e-05,2.096198682530133e-05,1.7694809817020537e-05,9.101810547307944e-06,5.896307856353457e-05,5.2885428775478565e-06,5.7207910731452434e-05,3.205202318293141e-05,9.14411253523935e-06,2.5267180409075507e-05,5.892814203032875e-05,6.741519823973114e-07,1.934806442660957e-05,2.4557120794516127e-07,3.060584311894454e-05,6.725363403678059e-05,0.00017829957185054777,3.382168535506811e-05,1.262313170301368e-05,1.8151169364040773e-05,1.8970257314380703e-06,0.00026493383770315095,3.4415899960276856e-06,3.250921296513676e-05,0.00020782440558959566,1.243667122181512e-05,4.563831208119817e-05,0.00017697307150541097,8.359127949934899e-05,0.00017117056510602703,4.1069014744767306e-05,0.00017637529194996588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005336141031606163,0.0011233522257428634,3.6354636780612396e-08,5.973476034244662e-08,2.3018922338424632e-05,6.957515989212322e-05,9.095729645568459e-05,0.00034629070142404105,0.0004407292615670547,0.0003300932935421913,0.001907901594211911,8.465265868499991e-05,0.0002637710908822601,0.003924331944204041,0.00041235608974890433,0.00021959957142554808,0.0016013652938843838,9.059591942466116e-07,5.785462213561446e-06,1.6092490890207626e-08,8.573185767120654e-07,0.00021077776620616442,0.0001680514275701711,8.009025070068494e-05,0.0008968409011021238,2.699392080818966e-07,3.999583787676837e-08,0.0,0.0
L85,0.0010589859582398628,0.000869558312336301,0.0007655123732856776,7.236391193073302e-05,0.0005260626666946234,0.00026152556136702754,0.0016194289386065343,0.0008712142358531918,0.0011057921572632946,0.00011378962550558185,0.0003524334898392735,0.00039627307306089104,0.0001897703595345205,0.00036364659306637,9.02985037489106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1630885274268885e-08,0.0003159353053958631,4.0562616230383476e-05,0.0008345491759812326,0.0006464627309792466,0.0004320506960093835,2.9231141701500284e-05,0.0010902324665268697,0.0013021937444616365,0.000576194206383288,3.5903738023643905e-05,0.0002871900735525001,2.6713506554281136e-05,5.9831227093562925e-05,2.8911822995239762e-05,4.7859005726815164e-05,3.080416001815079e-05,6.130195021089048e-05,2.9964193673239934e-05,8.930292020052695e-05,2.7702890109739652e-05,6.276522452609628e-05,1.5208359428034101e-05,0.00015259600862034203,5.883577762520469e-05,0.00020342806897356147,8.223028289568546e-06,0.00018937963955763677,0.00024920943735452013,0.0004033952384259249,0.00011860694008964431,4.338814733815018e-05,9.875477678691769e-05,4.2047652775479476e-05,0.0002455298996771924,2.383051362330202e-07,2.714580567904148e-05,0.00019401646697804798,6.555697572739246e-06,0.00010536477843000012,0.0002690657471213011,9.802733349750011e-05,0.0003388598087230486,0.00015179567953335613,0.00020782127187133552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011011020499746575,0.00142568981011613,1.813381258356031e-06,1.8172112095746163e-05,4.7365054956574974e-05,0.00010126856874647244,8.387019988148609e-05,0.000453626234203459,0.0006258159818687263,0.0009117237955000685,0.0036718891859928286,0.0001292086682163699,0.0002840560278324659,0.00545171466303257,0.0008171337894306168,0.0006057738452333223,0.002944995732095548,3.3843762010272415e-06,7.4790630177741e-06,1.487906106167136e-07,3.278102044520636e-06,0.00025975216394046583,0.00033839416370208905,0.0003241612553477876,0.0015886231161517806,6.540559787674942e-07,2.0962286239748964e-07,0.0,0.0
L86,0.0017135832098648632,0.0015272870570232529,0.0007979521982047196,0.00015135304893996635,0.0007789026362826373,0.00031646901349386975,0.002102492272180315,0.0016678909017339035,0.001741010554925672,0.00018517537877414404,0.00041813914858563624,0.00055196735758911,0.0002363027626261646,0.0005716371752597261,0.00023688023532801448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9627387677359405e-07,0.00026954964874191745,3.125952271086893e-05,0.0007853420257008909,0.0011025497740191782,0.0005252910337253415,0.0001286147144531506,0.0014432094636955884,0.0014883739923021576,0.0004525368185020892,9.532112364016393e-05,0.00016905319840602762,3.460612180952021e-05,8.055716310883439e-05,4.0562865439993245e-05,6.8292495425034e-05,4.637106789493077e-05,7.991283723945173e-05,5.801178803630083e-05,0.00010743275523945176,3.3284683300993365e-05,0.00010661645648845908,3.297351815210904e-05,6.220405434986295e-05,0.00013217050582068512,0.0003666996493976715,1.3433220302054726e-05,0.0003922756206906165,0.0004497683829223969,0.0003109894102402393,0.00015153835294592422,4.257938543034274e-05,0.0005837918781758212,0.00018777210243616454,0.000259499681728356,7.879056057541255e-07,2.7003128688904008e-05,0.00019221312561760236,3.6368639252466216e-05,0.00011150657768547933,0.0003113320951591439,0.00010129793357445116,0.00047831452128392464,0.0002084972112329796,0.0002563028051685618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011899667934595882,0.0019340937411024665,6.868607721780045e-06,6.570125852699837e-05,4.4978349129862934e-05,9.7008857403698e-05,7.824564982163024e-05,0.0005213122183267815,0.0010619400926415617,0.000994368460999932,0.004719712285438974,0.00020832591411236272,0.00028996196593931436,0.007432481146127673,0.0007856123164528762,0.0007269098245941781,0.003734842495374247,5.003514002261206e-06,1.0187680257123654e-05,3.1414105571892546e-07,8.903998779451801e-06,0.00023947180692528115,0.0004689502473854798,0.0003943881697670552,0.0017841279309540417,1.3336187291095443e-06,1.6454493719163266e-06,0.0,0.0
