,Rate_Grow_Fb,Rate_Grow_Fd,Rate_Grow_Fg,Rate_Mortality_Fb,Rate_Mortality_Fd,Rate_Mortality_Fg,Rate_Excretion_Fb,Rate_Excretion_Fd,Rate_Excretion_Fg,Rate_Settling_Fb,Rate_Settling_Fd,Rate_Settling_Fg,Rate_Predation_Fb,Rate_Predation_Fd,Rate_Predation_Fg,Rate_Photosynthesis_Fb,Rate_Photosynthesis_Fd,Rate_Photosynthesis_Fg,Rate_Respiration_Fb,Rate_Respiration_Fd,Rate_Respiration_Fg,Rate_Deposition_DO,HSC_N_Grow_Fb,HSC_N_Grow_Fd,HSC_N_Grow_Fg,HSC_P_Grow_Fb,HSC_P_Grow_Fd,HSC_P_Grow_Fg,HSC_C_Predation_Fb,HSC_C_Predation_Fd,HSC_C_Predation_Fg,Opt_T_Grow_Fb,Opt_T_Grow_Fd,Opt_T_Grow_Fg,Opt_T_Mortality_Fb,Opt_T_Mortality_Fd,Opt_T_Mortality_Fg,Opt_T_Excretion_Fb,Opt_T_Excretion_Fd,Opt_T_Excretion_Fg,Opt_T_Predation_Fb,Opt_T_Predation_Fd,Opt_T_Predation_Fg,Opt_SR_Grow_Fb,Opt_SR_Grow_Fd,Opt_SR_Grow_Fg,Ratio_ON2N_Fb,Ratio_NH32N_Fb,Ratio_NOx2N_Fb,Ratio_OP2P_Fb,Ratio_PO42P_Fb,Ratio_ON2N_Fd,Ratio_NH32N_Fd,Ratio_NOx2N_Fd,Ratio_OP2P_Fd,Ratio_PO42P_Fd,Ratio_ON2N_Fg,Ratio_NH32N_Fg,Ratio_NOx2N_Fg,Ratio_OP2P_Fg,Ratio_PO42P_Fg,Ratio_N2C_Fd,Ratio_N2C_Fb,Ratio_N2C_Fg,Ratio_P2C_Fd,Ratio_P2C_Fb,Ratio_P2C_Fg,Ratio_Chla2C_Fd,Ratio_Chla2C_Fb,Ratio_Chla2C_Fg,Ratio_DW2C_Fd,Ratio_DW2C_Fb,Ratio_DW2C_Fg,Ratio_WW2C_Fd,Ratio_WW2C_Fb,Ratio_WW2C_Fg,Rate_Mineralization_ON,Rate_Mineralization_OP,Rate_Nitrification_NH3,Rate_Denitrification_NOx,Rate_Anammox_NH3,Rate_Deposition_NH3,Rate_Deposition_NOx,Rate_Settling_ON,Rate_Settling_OP,Rate_Resuspension_ON,Rate_Resuspension_OP,Rate_Adsorption_NH3,Rate_Adsorption_NOx,Rate_Adsorption_PO4,Rate_Releasing_NH3,Rate_Releasing_NOx,Rate_Releasing_PO4,HSC_N_Nitrification_NH3,HSC_N_Denitrification_NOx,HSC_O_Nitrification_NH3,HSC_O_Denitrification_NOx,Opt_T_Mineralization_ON,Opt_T_Mineralization_OP,Opt_T_Resuspension_ON,Opt_T_Resuspension_OP,Opt_T_Nitrification_NH3,Opt_T_Denitrification_NOx,Rate_Adjust,Ratio_Tolerance
L69,0.004566524052452054,0.0019496690564589042,0.00040394881510273927,0.0001429117139178097,0.0004793722259794499,0.0005125109833972628,0.0009789603328356153,0.0011746566762945187,0.0002628351773835639,0.0004091294193698623,0.0002863570079794499,0.0003484091124657555,0.0007318453066232873,7.308622284246478e-05,6.74150076369815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8736232881405744e-09,0.0008267567602191772,6.218270547746208e-08,0.0024356446477808206,0.0021774114065547996,0.002123017348705478,4.790552663013654e-05,0.00020146684107533983,0.0006959317105479438,0.0018121179000616442,8.735538474657438e-05,0.00031087084471232806,3.8440549582189956e-05,7.10483545273918e-05,6.692600210958868e-05,3.4175653993148445e-05,1.4366857273974496e-05,7.028818670548045e-05,2.0817118972602832e-06,1.6467635034248148e-05,0.00010595929103424623,0.0002603621302808202,0.00024240832602739594,0.00015296382484931498,0.0001986697775342464,0.0017351236902534242,0.00021621700294520457,0.004489509465924658,0.0006011653751917811,0.004595304540513702,0.0040010816654794485,0.0008019570322602778,0.010609620471061648,0.0025888891555068544,8.18081899315059e-06,2.6553698638347166e-09,0.00029476736021917673,0.004563887411917808,5.734027403424772e-05,0.0037621822950205503,0.002527453662410959,0.0015265231625753437,4.2442277876712354e-05,0.00016995988652054758,0.0008964742022876691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008377873882993148,0.017775642424541098,0.0002466326762260265,0.00030207966363698664,0.0006254584366643808,0.00041286320202739803,0.0010245951422671218,0.006131395058609589,0.009235749387575345,0.003677027686808218,0.029248384363150685,0.0006311413274589054,0.004524166585479453,0.008681060428253425,0.004864486173020552,0.0043983367436506845,0.011907078484253427,0.00023741514519863032,0.00033474522614383533,1.5639056301369573e-05,6.73245258698643e-05,0.0021920844039041106,0.002342084801527396,0.0014423852072671223,0.014069475086383561,8.659762518493262e-05,3.250443715068379e-05,0.0,0.0
L73,0.005966144121020548,0.0022992809858219205,0.0008743385334452075,0.0002945076537945202,0.0006168394558150744,0.0009569403475068506,0.0015449005975890432,0.000903681846780824,0.0024692275108972564,0.000347686841815066,0.00030993457728082296,0.0002886006258904114,0.0003744773962808228,0.0002661540389589051,3.228788523287466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.706401308216584e-06,0.007939280910636986,8.367197650687754e-06,0.0016581866755273928,0.002223009600554795,0.0024462229597808196,0.00010441357617123376,5.83635289931511e-05,0.002593771238917808,0.0017438295553767098,0.0002634602800273984,0.0009721527338424643,3.5507053130133394e-05,7.613824134246328e-05,1.167372203425077e-05,5.699409228082002e-05,3.288170344520327e-05,0.0002548735471027398,6.240363986301407e-06,4.934620855479616e-05,0.00018008949289725836,0.0002525449416369859,0.0005923867416369823,0.00033243039643150697,0.0006083208470136962,0.0008693544716712337,2.353476207534199e-05,0.0028816409441301343,0.0012442017462123305,0.0055141829354383555,0.0030137323633767066,0.0008720503705890366,0.010093811803869864,0.0016801649992397242,0.005485527880849314,9.023660342470304e-07,0.0004497125271369877,0.008543499976109592,0.00038704061882876607,0.002765590486315068,0.004307187732657536,0.0018297317439452082,5.663278765068438e-05,0.0004590213088356207,0.001858352252712328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008582411476150686,0.019566160311369863,6.345139830821983e-05,0.00034643850156164006,0.0007651061895205442,0.0020601033968424653,0.0014668600771232815,0.005855194939479453,0.019392154429931505,0.012513892428534245,0.05043988627175343,0.004353249164815068,0.006168102327102741,0.018558543770178085,0.009226317886828766,0.011472154343116442,0.022686563957239732,6.135685395204974e-05,5.996685560958198e-05,3.1091402055063303e-07,3.190865691781097e-05,0.0038960486366301445,0.0028487355346232856,0.0027678921944589057,0.02618696827483562,1.3483182308215341e-05,2.499533917807743e-06,0.0,0.0
L75,0.005840346048801371,0.0030173828634862984,0.0006955364218767131,0.0005047010584315091,0.0002564156788150696,0.0003255500388904101,0.0014606298742191812,0.000757537564089041,0.0014124206161027389,0.0004933091622123279,0.0003108060688356149,0.00027671508133562196,0.0008861448505273952,0.0001435988552054773,2.75932670342466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.271602740652929e-09,0.0008122642334178077,1.2575865821940966e-06,0.0021499198741438347,0.0020046053391164337,0.002572420871732877,8.699667852739663e-05,0.00018553312504109324,0.0007337824790136974,0.0017789739620547966,0.00018949350141780967,0.00048621525639040784,5.221501750685034e-05,9.273325177396926e-05,8.383794852739908e-05,7.230622567808254e-05,1.7491047821915646e-05,0.00010631819145205277,6.996100561644774e-06,1.615418891095883e-05,7.176052882191612e-05,0.0003464478386506837,0.00035595619910958976,0.0006723603365547963,0.0002249143141027414,0.0030320368803698683,0.00023318722857534196,0.004426428473958901,0.0016433194731164367,0.003943674049068494,0.003577382441404109,0.0007565646014589076,0.009008422060787672,0.002657695331650683,0.0001806142633767114,5.52267123295723e-09,0.00025903747450685096,0.004100838581650684,0.00031367554876027444,0.0036196927248287663,0.0015899677298424667,0.0013410547254657508,6.505024430136959e-05,0.0005417123190000048,0.0006862510565342453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077657536882808215,0.01658224539990411,0.00020621783264383758,0.0005502681494383543,0.000959036334945205,0.0007684995503630137,0.001054992073684931,0.0060151395888904105,0.011387641432376715,0.00414890781439726,0.030496854427273973,0.0008965747685547958,0.004109431566226027,0.008799528700150687,0.0046004747240136964,0.0037959960131917813,0.011510266513541095,0.00010239753540411231,0.00034546276043835757,1.3805143232877493e-05,9.977142723287743e-05,0.0021351059647808225,0.0026502369262808197,0.0012701242125616459,0.01388048880768493,0.00014739695860274132,3.6776870958907116e-05,0.0,0.0
L77,0.0034225397992191805,0.002265143806890411,0.00035076984450000087,0.00018031467766438104,0.0003023693091986277,0.0004962572232739715,0.0015439725027328762,0.0005282537226780799,0.000842898246904112,0.00041832428876712493,5.7905462794521566e-05,0.00020462096706164507,0.0006744130983287674,2.1525353547945018e-05,4.0683500958904435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.057620548123119e-08,0.0011670120153082194,2.4003287675718187e-08,0.0024436727362602746,0.0011492746800000036,0.001763170291952053,2.295004417808208e-05,2.1980598760273482e-05,0.0008016044574863035,0.0015460046212397269,0.00010145114714383503,0.0005306494922876715,4.25474993013751e-05,0.00010662130954110097,6.572166328767206e-05,3.8698445178082035e-05,1.0624595691780285e-05,8.880419282876564e-05,2.9372948013692453e-06,1.868353832876824e-05,8.476306220547681e-05,0.0003590849406575333,9.090281176027509e-05,0.0002786873338767152,0.00016662095681507032,0.0016185667771849276,0.00028104787487671354,0.0029650823688698617,0.0015522097051438337,0.0029781672508767147,0.0032059503085890397,0.0008055587357054809,0.0060889800561780855,0.0018151645891849374,0.0006966197146232878,4.6134657539533e-09,0.0002392225599862997,0.004096148860356163,0.00020191995129451956,0.0027524783283493165,0.0016234541756506842,0.0012153324023630135,3.978318793150747e-05,0.0004063472964863036,0.0009097199787123265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005854797647075341,0.012628775328863012,0.00010916957028082091,0.00024423420166438514,0.0008677005138493175,0.0012352207361095895,0.001293472040363012,0.006307437214520546,0.011067016876726028,0.005370405182178082,0.029251992851773972,0.002350054590883561,0.005290100751883563,0.007709806835239724,0.004879169212808223,0.004865999465136986,0.012074141430554793,0.0001402771853013698,0.00027263913476712387,7.766076267124973e-06,4.315844371233354e-05,0.001886766455876713,0.00240413907563014,0.0014718768231575317,0.014225879996938357,5.7319165027401064e-05,3.0942667191779766e-05,0.0,0.0
L78,0.00023547608654794503,0.0009278666243013708,0.00035026714779451954,5.409494404109072e-06,0.00020506067897260244,0.00011793391056164507,0.00022142492562328997,0.00014254274549999968,0.000829936471541096,6.531936472602808e-05,0.00019914195145890476,0.0002012024807876698,2.3310801883562283e-05,6.604210960273891e-05,1.3795601136986193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.231219179059957e-09,1.214430704794549e-05,3.7728657534116457e-07,0.0007408839464794506,0.0005143063251369832,0.0020130204446095895,2.5075788904116565e-06,9.68130001643845e-05,7.748416876027361e-05,0.0009765125130821933,0.0001001454023013694,0.00013192299544520207,1.3688136534247084e-05,4.520778673972616e-05,7.097241965753364e-06,1.0115482397262017e-05,4.610817513699389e-06,5.2101391787669725e-05,4.4046505479388224e-07,1.1093577616437316e-05,4.5076633171232106e-05,2.7282869856162188e-05,9.320656185616491e-05,3.17185625136988e-05,4.727826821919944e-06,3.595522181506785e-05,3.82054138356167e-05,0.0004195730562328769,0.0005997474334109574,0.0008851950735821937,0.0011588224031095892,9.695449138356149e-05,0.003387749268143835,0.0007848747169109601,7.635739725404822e-09,1.2432328769327455e-09,2.0775000006759136e-09,0.002597118564719178,0.00014741011352054846,0.0011303481916438343,1.760465753774046e-09,2.17604794652132e-09,2.3024214904108965e-05,3.0284202945202002e-05,0.0005368415779520564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024157159512739716,0.011579900981054797,3.2004516780812562e-06,5.338175958909466e-07,0.00023752194643150517,0.0002473926765616431,0.0007950697222808211,0.0032317132557945216,0.011061765853294518,0.0007498726545616444,0.019074644644705485,4.147396356164543e-05,0.0018700274140479457,0.004950213791732877,0.0011637358363767146,2.3158972599010564e-09,0.004486876070650684,7.899927328765005e-07,3.2389586979452875e-05,3.353146643835089e-07,4.353698631557462e-09,0.0004617758531301368,0.0018046978211506835,0.0003558151589178081,0.0077492013895890405,7.559367534247692e-07,3.1068008219405605e-07,0.0,0.0
L81,0.005119074158095892,0.0020795801405958914,0.0006293943899383522,0.0003618973721506834,0.00018997932429452028,0.0006884999253493162,0.0020437218052602726,0.0005537275352054767,0.0021919654779452027,0.0004162625272808262,0.00018637228327396453,0.0003023465738013698,0.0007696280933219134,7.674071821232842e-05,3.070928204794558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1862594452069671e-06,0.0050179099046506834,3.757212123326782e-07,0.001814928215301375,0.003041354421513701,0.002746616847636988,6.872493606164291e-05,7.084273647945363e-05,0.00192812276089726,0.0018926984370205425,0.00015205969625342497,0.0007967592614794517,5.086679527397404e-05,9.04013882465744e-05,2.7728969609588233e-05,6.692124113013765e-05,2.0789349636986816e-05,0.00011168401941780682,5.045198712328456e-06,2.1751732294521394e-05,0.00013077314952739824,0.0006800805099862924,0.0006577302312534254,0.0010388326363561626,0.0007631601821095872,0.0014664935723424667,0.00016056451430136997,0.0042353132013698645,0.0013734792865273977,0.003838207925835614,0.0027945280791780813,0.0009446071381027406,0.008238275022842464,0.0015860209231849296,0.003349728163746575,4.368431507284151e-09,0.00028920265199999784,0.006753449141465752,2.38470112808184e-05,0.0024719068025753437,0.0038790043896575347,0.001478407292609589,5.660369504794449e-05,0.00041213951695890744,0.0015286558336849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006940545133643836,0.016626495300452057,7.700105003424434e-05,0.00014267607458219502,0.0006779141148082217,0.0017800841936917785,0.0012546702641301338,0.005744705475821919,0.01559329945078767,0.006731559310479448,0.03821986892128767,0.004574498392438354,0.005818876986369865,0.01296759223339726,0.006661700363856163,0.009435508433034246,0.019656310373157536,8.552995027397356e-05,0.00012745123701369258,1.8288739726036052e-06,5.980441730137343e-05,0.00296002474386986,0.002720890985363018,0.0022122348999863034,0.019535164899102744,1.5059820123283297e-05,7.857862828766164e-06,0.0,0.0
L82,0.0038824498943219182,0.001569222524876713,0.00037924592106164357,0.000330501816698629,0.00020556897873287528,0.00024581016608219065,0.000986185518143836,0.0004489490208287669,0.0007353223013630134,0.0002996566110000015,0.00021012183745890362,0.00018135783454109348,0.0006076145007534266,8.320452552739829e-05,2.1154741602740336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.768205480200043e-09,0.0005419753696643846,4.4693050684821956e-07,0.001656386378219181,0.001444874485993149,0.0018455322102739734,2.9643363842464997e-05,6.422296064383486e-05,0.00041449491752054555,0.0009120312979109622,0.00014476727056849273,0.00030024997352054515,3.4291845349315384e-05,5.7008782993148936e-05,3.881767643835769e-05,4.404157995205444e-05,1.1590656842465698e-05,3.797229039041012e-05,4.428576842466095e-06,1.617671106164246e-05,8.079306236301281e-05,0.00016825244048630184,0.00012884848649999842,0.0003966913393356167,0.00022626533952739574,0.0014196698071643845,0.00012785928489041174,0.0025248589108767144,0.0008068724804589051,0.001908688305102739,0.0017623253493904117,0.00037307469376027377,0.004685784863383561,0.0012911864829657559,8.147174876711955e-06,4.1717671235477065e-09,0.0001710145525479467,0.00332657034528082,4.555071976027284e-05,0.002035382327568495,0.0012679593818630147,0.0009000664288972598,4.7861004945206525e-05,0.00024204105026712377,0.0009589287738287662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004282638516698632,0.012111760536636988,4.958626705480439e-06,5.939775844520348e-05,0.00017379500034246485,0.0001434485479109588,0.000730423668801368,0.0037437443795136994,0.007114277359150684,0.0009133373698767113,0.022936035489821916,0.00025355247308219,0.002176903016527396,0.007357382302130139,0.002035638645164383,0.0016288320172191783,0.008314725637582194,2.3383218904117572e-06,6.928035133561693e-05,1.3779478150694174e-06,1.948680688356173e-05,0.0012789608963013704,0.0017789150135753425,0.0007442491711232874,0.009595216233267128,3.3690269794526845e-06,6.33371198630571e-07,0.0,0.0
L83,0.007986114469746574,0.005934966796952057,0.0010608734053972615,0.0008080704116301402,0.00037675295422602887,0.0006158869335410902,0.0016206972729452015,0.0011717672870342481,0.0024998545930273964,0.0004807580163698652,0.00011585090734931363,0.00031534961250000274,0.0016553947455821907,0.0002442881692808241,1.56715614452076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.189514178076781e-07,0.004622592577273973,3.174993182876919e-05,0.002130956312568496,0.0014369591737191836,0.003399307051787671,0.00013397545115753444,0.00012751689842465595,0.0017422381448424652,0.0015776687660547886,0.0002628757287328791,0.0006702687019109561,8.363537796575392e-05,0.0001856857167945188,4.718261056849879e-05,9.183314780136816e-05,2.95220399794465e-05,0.0001398004474725998,1.4417648013698029e-05,3.700005176712081e-05,0.00010191391015068802,0.0004922174212191818,0.00045072810059589306,0.00048470039293150674,0.001522247742123289,0.0030318421805547906,0.0003053771383150678,0.00779271946982877,0.0023392586203150696,0.0033398255568493087,0.0051325149365753445,0.0015008776161164364,0.008441582647602744,0.0026864459910616446,0.0027798333073356155,5.923890410760441e-09,0.0002508464270753417,0.007210377200609588,0.0003916079380479451,0.0038399271299794577,0.004227504120452058,0.0013368454563698596,6.788283647260335e-05,0.001012455541294517,0.0013129009775342433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008461423986390408,0.01839898175718493,0.00027012666168493247,0.0008535882017054796,0.0008550049382054795,0.001688236394568493,0.0014229454253630168,0.00896772652820548,0.014170575223171233,0.009335690331164386,0.03795850864023288,0.003209968421589042,0.005632668503835618,0.013079246228712326,0.0074935806275958985,0.008183257975500001,0.02030561167078767,0.00021508322467808554,0.00031272732032876563,6.225573390411174e-06,0.0001313846740890404,0.0029089326266301388,0.0026875959890958903,0.0024180380099794517,0.020824251861945205,5.775607115753529e-05,5.433884652739371e-05,0.0,0.0
L84,0.00035650881071918174,0.00134205806819178,0.0006817921513972604,1.726255261643465e-05,0.0004907127027534246,0.0003605814298767127,0.0006252210764178081,0.0020998951794452035,0.0022447113708082174,0.0001691311969931517,0.00013240277145205385,0.00023885034924657245,3.358817958904036e-05,1.3878942328754678e-06,1.803064370547733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.920842808194467e-07,0.0034997042343082167,8.974342808223783e-07,0.0006195142910136997,0.0009825595470410967,0.0015910568304862993,4.691495815068282e-06,6.446023699314797e-05,0.000973003559301372,0.001011597527054791,0.0001218982163013721,0.0004652336151369903,1.5002406965753702e-05,0.0001347878585342422,3.197619267124698e-06,1.702343009589184e-05,2.3188353904135105e-06,0.00023697571576027592,7.103965890378587e-07,1.0440778808217324e-05,0.00012163030286301097,0.00010893220080821948,0.000928702219767124,0.00016993760344520916,8.208297452051444e-06,0.00022020825065753423,2.8050569589037346e-06,0.0001497076885479432,0.0002870970403150685,0.0014176966901712298,0.0007252746151438374,0.0003080326075068514,0.0033039470021301366,0.0004296672278013723,0.0032691804613356147,0.0006231400095410973,0.00010696550921917964,0.006432845721082196,0.0004310523265273955,0.0009151478261917803,0.0004914288650547947,0.0004743878556369873,2.0299427773972938e-05,0.00013828971244520772,0.002068318260308221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00339267675413014,0.01318005028391096,2.0619873287736762e-07,1.0764953013698252e-06,0.00038592184582191875,0.0011479349921917831,0.0011367334151506897,0.004874138226678084,0.023017764293280823,0.004206825259972602,0.024975019889157533,0.0015327122388287672,0.0031610016993287673,0.008700053467397263,0.0025011329924178104,0.003190797276657535,0.008718926716541096,5.500855684932018e-06,3.406003419863029e-05,4.786603767118012e-07,4.879145712326487e-06,0.0010002326478082211,0.0024026342153424625,0.0010423325710684917,0.011490014769801372,2.3756989726025306e-06,5.493858904132357e-07,0.0,0.0
L85,0.006019806161712328,0.0030231184962739737,0.0006803174246301362,0.0004268104787876734,0.00022621075331506359,0.0007497501616643841,0.002323225128493151,0.0006549760097465744,0.0016620746034041098,0.0004572619260821962,0.00015264311274657553,0.0002618907996986315,0.001220130491753426,5.042846484246747e-05,1.6456954541098683e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063923102738321e-06,0.004767443371623289,2.6910807719177565e-05,0.002169650551643829,0.0017330174735547983,0.002871453670664383,7.101194919862928e-05,0.00010075802576712186,0.0016900160522260311,0.0017211882299999978,0.00017589134708219232,0.0006009626628493148,6.0602302047939943e-05,0.000128452682630137,4.0481625102737565e-05,7.1639521294519e-05,2.263331424657367e-05,0.00011584559681507016,5.704909150686457e-06,2.1218619678080787e-05,0.00010528891888355999,0.0005921664813287684,0.0005967620792876719,0.0009487028569109558,0.0009721173077465713,0.0018260901199109616,0.00018289489415753492,0.004774056758630138,0.0018498941589657543,0.003518477239643837,0.003309086397431507,0.0009734751823972613,0.007371466657705478,0.0017521875392671285,0.00284290258000685,3.557229452054965e-08,0.00023671050147945158,0.006641729978445204,0.00012864656730821874,0.002674897206760273,0.0038209225934383597,0.001263014182541096,4.866903291780812e-05,0.0006780330131095889,0.0013902517197945177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067623109118630145,0.01563466946393836,5.582645239726343e-05,0.00039839684145205644,0.0004684105584246605,0.0017550313192191739,0.0013732293135616442,0.005286308826308218,0.01226641015259589,0.009911091659589043,0.040012797777616446,0.004545975489657536,0.005659522744191781,0.013399234235856164,0.007840909829547943,0.009583091877410958,0.021200409707116445,6.600044677397475e-05,0.0001828720208630149,2.5563408082250433e-06,9.444028269862807e-05,0.0028322176329452055,0.0024936263247739682,0.0024084900648904117,0.020738389780376714,1.3649343493153838e-05,1.7026966315071427e-05,0.0,0.0
L86,0.010979460007027392,0.007734067301136988,0.0010904458407534246,0.0009340764011917805,0.000567905346184934,0.0005882116932739714,0.0024256700707808235,0.0019359568162808233,0.002893173387821916,0.0005290366682876687,7.805865752054855e-05,0.000537373668698632,0.0025065694441027435,0.0003674166067602687,7.158505485616484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153301027390142e-07,0.005805879485630135,3.163391613698451e-05,0.0026529852716506873,0.001659185533253424,0.002944689979417804,0.00024063736534931404,0.00020784623367123633,0.0016964571806095895,0.001309058595863001,0.00044022426943150566,0.0006910885080821901,9.911187727397793e-05,0.00023014430247945018,2.6476789376713143e-05,9.483530619862896e-05,3.663684526027476e-05,0.00016476613943835396,2.440823480137208e-05,3.107751655479496e-05,0.00010485353601369837,0.0005894158685753436,0.0014991644058904095,0.00026405011013013585,0.0015207891721438324,0.0035980319621712357,0.0002690838455753425,0.00869503839367808,0.0031134081159041012,0.0028954224775684925,0.004839761657260272,0.0015334557713013693,0.008664126839897264,0.00215964020428767,0.003272192895780822,7.562661575340971e-07,0.0002864048510958898,0.007676905120438356,0.00034264675456849184,0.003170532197465753,0.0050475636304109575,0.0014053613756506865,7.693709227397337e-05,0.0017217737987671226,0.0018705503726506821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009836332552561642,0.01910325805674658,0.00012370911030821949,0.0011466669653219148,0.0005569741614862964,0.0011957326419041107,0.0012791559519657535,0.006479384451328769,0.013323831272856163,0.008831910927000001,0.0471308501500685,0.004292727760273972,0.0046711292199246605,0.01698020018317808,0.007207939168520548,0.008142319073321917,0.026017209078595883,0.00011433475658219755,0.00024326760719178107,3.0590401643759093e-06,0.00019378954284246294,0.0026951742507739787,0.003049299317589043,0.0029645618223493146,0.024724778371602744,2.514292101370077e-05,5.070984246575176e-05,0.0,0.0
L87,0.001099668960883558,0.002891435095931512,0.00164192254502055,4.624606584246339e-05,0.0009587096312465777,0.0006037328114794516,0.0006301230819863001,0.0019804687351849316,0.0028677272634246576,0.000337302093739725,0.0006845707563904094,0.0008181576649315013,0.0003194993813013694,0.00036510534150000146,0.00026694263685616144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0285726712457667e-07,0.0005198043953424646,1.5644204157534877e-05,0.0013928082522739714,0.004229214631643832,0.0035012474829246567,0.0001574280857876698,0.0004558839154315085,0.0006946900173698646,0.003113270913739723,0.00034295732938356433,0.00021078641239726117,2.0473584164381905e-05,7.441186265753777e-05,2.045103632876519e-05,5.524495541095768e-05,2.1773312856160788e-05,0.00025908422897260284,2.806255666438491e-05,2.4768722609588496e-05,0.00020178851159588897,9.567566418493059e-05,0.000693453164260276,0.00017779874420548137,0.00024530949186986264,0.0009408892301506873,0.00024927592925342597,0.004138781132198633,0.0010165447006232954,0.004248422117219176,0.004016491220794523,0.0006385673725685002,0.014661606955684931,0.003002604346931509,0.0006468363476917796,1.989394520654844e-08,0.0010920952530410984,0.008708915431705485,0.0008002204785821906,0.003738272388349316,0.001423387328280823,0.00258252984908219,0.00028275190982876824,0.000865225416595895,0.001276185222904107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011038597576746582,0.02332769185726027,7.102948699314812e-05,9.591985206164384e-05,0.0006944785820342455,0.0005786553440547944,0.0011767199684383546,0.0073154742352397285,0.015719509348335613,0.0025558473633287646,0.02519170612900685,0.0001457644516643846,0.0032880126549246587,0.006956919834616437,0.003619245329917812,0.001332035462630136,0.010068659584273968,4.9973122890410465e-05,0.0002356005784109571,1.3185465472601759e-05,3.714142989040929e-05,0.0021336766617739743,0.0032912307687534225,0.0011949373381232899,0.012407017141849318,6.56481332054786e-05,3.201365819177852e-05,0.0,0.0
L88,0.005220532235321916,0.0028876735816849293,0.0005784318356712335,0.0004588078390479493,0.00030160501267808496,0.000607473154376713,0.001683530549219179,0.0012999634421917807,0.0014422295000753407,0.00040200207815753333,6.421134400684853e-05,0.00024814178823287655,0.0010816536179794494,0.00013242036702739687,1.6006792109587543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.608133561396412e-08,0.0030254994304109604,1.9392154109684235e-07,0.0020722563467671247,0.0013340346548013666,0.0030591712546438363,6.425847891780669e-05,4.819989472602399e-05,0.0014931826411438362,0.0017055624594452035,0.00016704848321917793,0.0004562085032671222,6.333172364383635e-05,0.00011748959821232863,3.4281479506852545e-05,6.50174459794536e-05,2.0954349945207777e-05,0.00013172173606849268,5.2664605273958566e-06,2.15635600479449e-05,9.562808866438402e-05,0.00031849443678082397,0.0003422262123904122,0.0008666869824862996,0.0008718264353835632,0.0018105529308082187,0.00022609278410958854,0.005273951061472604,0.0014124643939109627,0.003425079105061643,0.0037684081533287685,0.0010505912986643806,0.007727782138212329,0.002075213616739724,0.0014869697990137008,3.5722191772322164e-09,0.0002398367385616469,0.005938060588746576,0.0001958407592465738,0.003094739290356166,0.0034350258525,0.0012789176672876718,5.4208361342467876e-05,0.0005390406828082147,0.0013106800357397287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064364951318013645,0.01586450756229452,9.399794196575381e-05,0.000293899761267124,0.0005236864357808199,0.0014776521553972605,0.0012040865258424647,0.006000064558438356,0.010845084373684935,0.00701101257731507,0.033389625886335615,0.0027109841209931487,0.0053233775364657536,0.010876905471267123,0.00594879634738356,0.0077433287683972615,0.016761207559561644,8.885804270548407e-05,0.00026000562022602386,5.089933006852598e-06,0.00012540459460273992,0.002629035726554799,0.0023533331462671212,0.0020353499739657528,0.01787330007049315,2.3543550698625937e-05,3.5469456184932666e-05,0.0,0.0
